Title,Year,Km,Power,Fuel Type,Price,Link
Volvo V60 D3 Momentum Pro,2018,191234,150,Diesel,11 399EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v60-d3-momentum-pro-ID7HrBth.html
Renault Megane ENERGY dCi 110 Start & Stop Bose Edition,2016,170749,110,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-dci-110-start-stop-bose-edition-ID7Hr0ZA.html
Renault Megane ENERGY dCi 110 Start & Stop Bose Edition,2017,206049,110,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-dci-110-start-stop-bose-edition-ID7HpV6i.html
Dacia Logan TCe 90 MT5 Expression,2023,32500,90,Benzina,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-tce-90-mt5-expression-ID7HqiMd.html
Jaguar XE 2.0 Portfolio,2015,85000,163,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/jaguar-xe-2-0-portfolio-ID7HoEQU.html
Skoda Octavia Combi Diesel 1.6 TDI DSG Style,2018,146000,116,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-diesel-1-6-tdi-dsg-style-ID7Hqt7y.html
Dacia Sandero TCe 90 CVT Comfort,2021,102000,90,Benzina,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-tce-90-cvt-comfort-ID7HrU97.html
Dacia Logan ECO-G 100 MT6 Comfort,2022,82000,100,Benzina+GPL,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-eco-g-100-mt6-comfort-ID7Hs4VW.html
BMW X1 sDrive18d Aut.,2012,181500,143,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x1-sdrive18d-aut-ID7HrSga.html
Skoda Fabia 1.0 MPI Soleil,2019,65042,75,Benzina,11 400EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-0-mpi-soleil-ID7HppSi.html
Dacia Logan,2021,8865,90,Benzina+GPL,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HpfGK.html
Dacia Duster 1.5 dCi 4x4 Laureate,2018,99207,109,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-5-dci-4x4-laureate-ID7HkWbw.html
Mitsubishi L200 Pick Up 4x4 DPF Top Double Cab,2012,171872,178,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-l200-pick-up-4x4-dpf-top-double-cab-ID7Hr63H.html
Volkswagen Golf 1.4 TSI (BlueMotion Technology) DSG Comfortline,2018,223000,125,Benzina,11 399EUR(9 579 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-tsi-bluemotion-technology-dsg-comfortline-ID7HiDH6.html
Dacia Logan TCe 90 MT6 Comfort,2021,24500,90,Benzina,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-tce-90-mt6-comfort-ID7HozRC.html
Dacia Duster,2017,81700,110,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7Hs9Bl.html
Volkswagen Tiguan 2.0 TDI 4Motion DSG Sport & Style,2011,285493,140,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-4motion-dsg-sport-style-ID7Howei.html
Renault Megane TCe Business,2019,91500,116,Benzina,11 400EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-tce-business-ID7HryLY.html
Nissan Qashqai 1.6 DCi ALL-MODE 4x4i TEKNA,2015,230000,130,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-1-6-dci-all-mode-4x4i-tekna-ID7HmDdX.html
Hyundai I30 Kombi 1.6 CRDI DCT Style,2019,85000,110,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-kombi-1-6-crdi-dct-style-ID7HrVjv.html
Audi A4 Avant 2.0 TDI 120g DPF Ambition,2015,176000,163,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-2-0-tdi-120g-dpf-ambition-ID7HrxN8.html
Dacia Logan ECO-G 100 MT6 Comfort,2021,42500,100,Benzina+GPL,11 400EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-eco-g-100-mt6-comfort-ID7HrVlA.html
Toyota Prius (Hybrid) Comfort,2014,480000,99,Hibrid,11 400EUR,https://www.autovit.ro/autoturisme/anunt/toyota-prius-hybrid-comfort-ID7Hs6wa.html
BMW X1 xDrive18d xLine,2014,148000,143,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x1-xdrive18d-xline-ID7HrKU5.html
Volkswagen Touareg 3.0 V6 TDI DPF Automatik,2011,250000,240,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touareg-3-0-v6-tdi-dpf-automatik-ID7HmB9s.html
Volkswagen Tiguan 2.0 TDI 4Motion DSG Track & Style,2012,197800,140,Diesel,11 400EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-4motion-dsg-track-style-ID7HqZBp.html
Ford Fiesta,2022,65178,75,Benzina,11 399EUR(9 579 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7Hs6GN.html
Dacia Sandero Stepway ECO-G 100 MT6 Essential,2021,67914,100,Benzina+GPL,11 400EUR(9 580 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-eco-g-100-mt6-essential-ID7Hpbvp.html
Volkswagen Passat Variant 2.0 TDI SCR (BlueMotion Technology) Comfortline,2015,245000,190,Diesel,11 424EUR(9 600 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-scr-bluemotion-technology-comfortline-ID7Hs1vp.html
Renault Megane,2019,133442,116,Diesel,11 424EUR(9 600 EUR - net),https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HrVdV.html
Volkswagen Caddy 2.0 TDI,2020,196000,75,Diesel,11 424EUR(9 600 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-caddy-2-0-tdi-ID7Hp6wH.html
Hyundai i20 1.2 L 84CP 5DR Clasic,2020,89800,84,Benzina,11 449EUR(9 621 EUR - net),https://www.autovit.ro/autoturisme/anunt/hyundai-i20-1-2-l-84cp-5dr-clasic-ID7HrzL0.html
Ford Fiesta 1.5 TDCi Trend,2020,78542,85,Diesel,11 449EUR(9 621 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-5-tdci-trend-ID7HrzHj.html
Dacia Lodgy 1.5 Blue dCi Laureate,2019,151717,95,Diesel,11 449EUR(9 621 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-lodgy-1-5-blue-dci-laureate-ID7Hqcga.html
Volkswagen Golf 1.0 TSI (BlueMotion Technology) Comfortline,2018,175000,110,Benzina,11 449EUR(9 621 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-0-tsi-bluemotion-technology-comfortline-ID7Hpqcd.html
BMW Seria 3,2013,265000,163,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HrLxQ.html
Volvo V40 D2 Ocean Race,2017,163000,120,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v40-d2-ocean-race-ID7HrHjl.html
Skoda Octavia Combi Diesel 1.6 TDI Style,2018,167880,116,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-diesel-1-6-tdi-style-ID7HkwXK.html
Skoda Scala 1.0 TSI Active,2019,16500,95,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/skoda-scala-1-0-tsi-active-ID7HoBR9.html
Renault Clio V 1.0 TCe Life,2021,80132,90,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-v-1-0-tce-life-ID7HonHT.html
Audi A6 Avant 2.0 TDI DPF multitronic,2012,242000,177,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-avant-2-0-tdi-dpf-multitronic-ID7Hpnsr.html
Suzuki Vitara,2015,115760,120,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-vitara-ID7HqqTB.html
Mitsubishi ASX 1.8L DID 4WD Invite A13,2013,77900,150,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-asx-1-8l-did-4wd-invite-a13-ID7HrVBm.html
Nissan Qashqai 1.5 dCi DPF 360,2014,183366,110,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-1-5-dci-dpf-360-ID7HrUzJ.html
Peugeot Boxer,2019,101739,130,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-boxer-ID7HolxP.html
Ford Focus 1.0 EcoBoost ST-Line,2019,198200,125,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-st-line-ID7HrRUA.html
Mazda 2,2018,76768,90,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/mazda-2-ID7Hs43R.html
Volvo XC 60 D4 AWD Rdesign,2011,162785,163,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-d4-awd-rdesign-ID7HrTBM.html
Ford Focus Turnier 1.5 EcoBlue Start-Stopp-System ACTIVE,2019,128000,120,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-turnier-1-5-ecoblue-start-stopp-system-active-ID7HnTaq.html
Volkswagen Tiguan 2.0 TDI DPF 4Motion BlueMotion Technology Sport & Style,2013,216000,140,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-dpf-4motion-bluemotion-technology-sport-style-ID7HrD1h.html
Audi A4,2012,188000,140,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-ID7HqHC6.html
Mitsubishi Outlander 2.0 4WD Plug-In Hybrid Top,N/A,N/A,121,N/A,11 450EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-outlander-2-0-4wd-plug-in-hybrid-top-ID7HqoJz.html
Mercedes-Benz C 200 CDI BlueEFFICIENCY,2012,185000,136,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-200-cdi-blueefficiency-ID7Hs3Rl.html
Dacia Lodgy 1.6 SCe Laureate,2019,142000,102,Benzina+GPL,11 450EUR,https://www.autovit.ro/autoturisme/anunt/dacia-lodgy-1-6-sce-laureate-ID7HpW02.html
Hyundai ix35 2.0 CRDI 4WD Automatik Premium,2014,164250,184,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-ix35-2-0-crdi-4wd-automatik-premium-ID7Hsb2U.html
Renault Clio V 1.0 TCe Life,2021,78686,90,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-v-1-0-tce-life-ID7HoD1k.html
Renault Kadjar,2017,170414,130,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/renault-kadjar-ID7HrJD9.html
Volkswagen Tiguan 2.0 TDI 4Motion Sport & Style,2012,231000,140,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-4motion-sport-style-ID7HsfVR.html
Volkswagen e-Golf,2015,86000,VwEGolfelectric,Electric,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-e-golf-ID7H8XbI.html
Nissan Qashqai 1.6 DCi Xtronic N-Vision,2016,169000,130,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-1-6-dci-xtronic-n-vision-ID7Hovtu.html
Volkswagen Tiguan 2.0 TDI 4Motion DSG Track & Field,2012,252000,140,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-4motion-dsg-track-field-ID7HsfO3.html
Skoda Scala 1.0 TSI Ambition,2020,131225,115,Benzina,11 450EUR,https://www.autovit.ro/autoturisme/anunt/skoda-scala-1-0-tsi-ambition-ID7HghOi.html
Skoda Octavia 1.6 TDI DSG Ambition,2018,249000,115,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-tdi-dsg-ambition-ID7HqUoc.html
Dacia Duster 1.5 dCi 4WD Comfort,2017,92388,109,Diesel,11 450EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-5-dci-4wd-comfort-ID7Ha13c.html
Ford Focus 1.5 EcoBlue Titanium,2019,172707,120,Diesel,11 449EUR(9 621 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-focus-1-5-ecoblue-titanium-ID7HrCgd.html
Dacia Duster TCe 90 Comfort,2021,108100,90,Benzina+GPL,11 450EUR(9 622 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-duster-tce-90-comfort-ID7Hs1im.html
Audi A3 Sportback 1.6 TDI clean Stronic Ambiente,2016,234000,110,Diesel,11 450EUR(9 622 EUR - net),https://www.autovit.ro/autoturisme/anunt/audi-a3-sportback-1-6-tdi-clean-stronic-ambiente-ID7Hr15l.html
Ford Focus 1.5 EcoBlue Titanium Business,2018,172200,120,Diesel,11 480EUR(9 647 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-focus-1-5-ecoblue-titanium-business-ID7Hpr5b.html
Opel Insignia Country Tourer 2.0 DIesel 4x4 Exclusive,2016,140600,170,Diesel,11 480EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-country-tourer-2-0-diesel-4x4-exclusive-ID7HrA59.html
Ford Fiesta 1.0 EcoBoost Trend,2019,26675,100,Benzina,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-0-ecoboost-trend-ID7HqBS1.html
Volkswagen Golf 1.0 TSI Comfortline,2017,87000,110,Benzina,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-0-tsi-comfortline-ID7Hgt57.html
Skoda Octavia Combi Diesel 1.6 TDI Ambition,2018,174963,116,Diesel,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-diesel-1-6-tdi-ambition-ID7HpMfh.html
Citroën C3 AIRCROSS 1.2 PureTech S&S EAT6 Shine,2018,72962,110,Benzina,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/citron-c3-aircross-1-2-puretech-s-s-eat6-shine-ID7HrBby.html
Hyundai I30,2020,173600,115,Diesel,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/hyundai-i30-ID7Hn0u8.html
Citroën C4 Cactus BlueHDi 120 Stop&Start EAT6 Shine,2019,161000,120,Diesel,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/citron-c4-cactus-bluehdi-120-stop-start-eat6-shine-ID7HpkgR.html
Volkswagen Passat Variant 2.0 TDI DSG (BlueMotion Technology) Highline,2016,238000,150,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-dsg-bluemotion-technology-highline-ID7Hr141.html
BMW Seria 3 320d Aut. Blue Performance Modern Line,2012,305000,184,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-aut-blue-performance-modern-line-ID7HrSbU.html
Kia Sportage 2.0 CRDI 4WD Automatik Spirit,2014,189000,136,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/kia-sportage-2-0-crdi-4wd-automatik-spirit-ID7HnHM8.html
Audi A6 3.0 TDI quattro Stronic,2012,272000,245,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-3-0-tdi-quattro-stronic-ID7HrM9O.html
Renault Talisman ENERGY dCi 160 EDC INTENS,2017,214000,160,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/renault-talisman-energy-dci-160-edc-intens-ID7HrVx1.html
Volkswagen Golf,2019,173338,115,Benzina,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HoErs.html
Peugeot 208,2020,54000,75,Benzina,11 490EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-208-ID7HppOM.html
Skoda Scala,2019,169800,115,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/skoda-scala-ID7HqBpR.html
Seat Leon ST 2.0 TDI Start&Stop 4DRIVE X-PERIENCE DSG,2016,200000,184,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-st-2-0-tdi-start-stop-4drive-x-perience-dsg-ID7Hm2dw.html
Volkswagen Golf 1.0 TSI Trendline,2019,124000,115,Benzina,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-0-tsi-trendline-ID7HrCno.html
Opel Crossland 1.2 Start/Stop Edition,2020,80000,83,Benzina,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/opel-crossland-1-2-start-stop-edition-ID7HqHGJ.html
BMW Seria 3 318d GT,2014,186876,143,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-318d-gt-ID7Hr14l.html
Renault Megane Grandtour BLUE dCi 115 EDC INTENS,2019,149000,115,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-grandtour-blue-dci-115-edc-intens-ID7HmRyB.html
Audi A5,2013,275000,177,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/audi-a5-ID7Hs189.html
Dacia Sandero TCe 90 CVT Comfort,2022,40877,90,Benzina,11 490EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-tce-90-cvt-comfort-ID7HpIzD.html
Volkswagen Golf 1.6 TDI BlueMotion Technology DSG Comfortline,2015,124000,105,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-tdi-bluemotion-technology-dsg-comfortline-ID7Hs0Yl.html
Dacia Duster 1.5 dCi 4x2 Laureate,2018,222026,110,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-5-dci-4x2-laureate-ID7HqDBH.html
BMW X3 xDrive20d Aut.,2013,374000,184,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x3-xdrive20d-aut-ID7HqPka.html
Jaguar XE 20d Aut. Prestige,2016,195820,180,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/jaguar-xe-20d-aut-prestige-ID7HrzBr.html
Peugeot 4008 1.8 HDI FAP STT Allure,2014,137000,150,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-4008-1-8-hdi-fap-stt-allure-ID7HpDhR.html
Ford Kuga 2.0 TDCi 4x4 SYNC,2016,225000,150,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/ford-kuga-2-0-tdci-4x4-sync-ID7HqFOR.html
Ford Focus 1.0 EcoBoost Titanium,2020,130000,125,Benzina,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-titanium-ID7HpxBF.html
Peugeot 508 Hybrid 2.0 HDI 163cp + 37cp electric Allure,2013,150000,163,Hibrid,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/peugeot-508-hybrid-2-0-hdi-163cp-37cp-electric-allure-ID7HoFXq.html
Skoda Octavia,2021,170000,115,Diesel,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7Hr1nW.html
Jaguar XE 2.0 Pure,2016,185040,180,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/jaguar-xe-2-0-pure-ID7Hr5XY.html
Volkswagen Passat Variant 1.6 TDI (BlueMotion Technology) DSG Comfortline,2015,202960,120,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-dsg-comfortline-ID7HrT83.html
Kia Optima,2015,160000,150,Hibrid,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/kia-optima-ID7HqVKW.html
Skoda Superb 2.0 TDI DSG Style,2016,299639,150,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-2-0-tdi-dsg-style-ID7HryH8.html
Mazda CX-5 CD150 AT Attraction,2016,216000,150,Diesel,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/mazda-cx-5-cd150-at-attraction-ID7HoC5M.html
Mercedes-Benz E 350 CDI DPF Coupe BlueEFFICIENCY 7G-TRONIC Avantgarde,2011,210000,265,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-350-cdi-dpf-coupe-blueefficiency-7g-tronic-avantgarde-ID7HogHr.html
Peugeot 508 RXH Hybrid4,2015,171000,163,Hibrid,11 490EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-508-rxh-hybrid4-ID7Hs54w.html
Volkswagen Sharan,2013,277787,170,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-ID7HoHgL.html
Skoda Octavia 1.4 TSI Ambition,2017,78535,150,Benzina,11 490EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-4-tsi-ambition-ID7HoG1S.html
Peugeot 508 Hybrid 2.0 HDI 163cp + 37cp electric Allure,2013,230000,163,Hibrid,11 489EUR(9 655 EUR - net),https://www.autovit.ro/autoturisme/anunt/peugeot-508-hybrid-2-0-hdi-163cp-37cp-electric-allure-ID7HoBNE.html
BMW Seria 1 118d Aut. Sport Line,2015,239890,150,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-118d-aut-sport-line-ID7HppHi.html
Audi Q3,2011,218000,140,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/audi-q3-ID7Hr12y.html
Nissan Qashqai,2017,216790,130,Diesel,11 490EUR,https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ID7Hr0mL.html
